Season,First Name,Last Name,Team,Age,PP,2P,WAR,GB,GP,PA,AB,H,HR,AVG,OBP,SLG,OPS,R,1B,2B,3B,RBI,XBH,SB,CS,BB,K,wOBA,ISO,BABIP,SH,SF,TB,HBP,E,PB,PA/G,AB/HR,K%,BB%,XBH%,wRAA,wSB,Def,Pos,Corr,RAA,WAA,WAR,qAVG,Aggr,SB%,RS%,E/GF,PB/GF,adjBA
14,Ude,Kadabura,CAS,21,RF,,5.0,77,80,286,224,74,19,.330,.472,.598,1.070,52,52,3,0,44,22,6,0,59,38,.462,.268,.327,0,1,134,2,0,0,3.6,11.8,0.17,.206,.297,30.89,0.85,1.68,-2.77,0.061,30.70,3.09,5.0,0.330,0.053,1.000,0.284,0.000,0.000,0.308
14,Jamal,El-Mehdi,CAS,24,RF,LF,3.7,76,80,274,229,72,16,.314,.412,.563,.976,46,48,7,1,54,24,7,4,40,66,.420,.249,.371,0,4,129,1,0,0,3.4,14.3,0.288,.146,.333,20.32,-0.67,1.22,-2.79,0.059,18.14,1.83,3.7,0.314,0.124,0.636,0.309,0.000,0.000,0.262
14,Rylie,Nolan,CDMX,40,2B,SS,2.9,80,80,268,231,64,8,.277,.377,.442,.818,28,43,12,1,34,21,0,0,35,43,.364,.165,.311,0,0,102,2,2,0,3.4,28.9,0.186,.131,.328,8.51,-0.25,2.33,-0.19,0.057,10.46,1.05,2.9,0.277,0.000,0.000,0.215,0.028,0.000,0.268
14,Jakub,Miazga,CAS,22,SS,2B,1.8,71,80,241,204,47,9,.230,.340,.407,.747,27,29,9,0,26,18,1,2,32,55,.334,.176,.268,0,2,83,3,2,0,3.0,22.7,0.27,.133,.383,1.23,-0.90,2.02,-0.69,0.051,1.72,0.17,1.8,0.230,0.047,0.333,0.247,0.032,0.000,0.250
14,Paxton,Green,NYF,24,RF,OF,2.2,71,80,253,218,51,15,.234,.336,.468,.804,34,30,6,0,34,21,2,2,32,47,.353,.234,.229,0,1,102,2,1,0,3.2,14.5,0.216,.126,.412,5.58,-0.70,0.40,-0.58,0.054,4.76,0.48,2.2,0.234,0.063,0.500,0.271,0.016,0.000,0.283
14,Enzo,Valdez,HON,28,CF,OF,3.8,80,80,285,247,67,13,.271,.365,.490,.855,55,41,11,2,37,26,26,2,32,29,.374,.219,.262,0,1,121,5,1,0,3.6,19.0,0.117,.112,.388,15.17,4.06,0.17,-0.87,0.061,18.59,1.87,3.8,0.271,0.359,0.929,0.462,0.014,0.000,0.302
14,Kayley,Khan,SCS,37,CF,,3.2,76,80,266,234,71,7,.303,.385,.496,.881,42,45,14,5,33,26,10,3,31,56,.385,.192,.374,1,0,116,0,0,0,3.3,33.4,0.239,.117,.366,11.99,0.42,0.69,0.08,0.057,13.24,1.33,3.2,0.303,0.171,0.769,0.368,0.000,0.000,0.249
14,Nevada,Steady,DUB,29,RF,OF,1.3,79,80,261,226,53,5,.235,.328,.363,.691,30,35,12,1,27,18,0,1,30,38,.311,.128,.261,2,1,82,2,2,0,3.3,45.2,0.168,.115,.340,-3.67,-0.66,-0.26,-0.64,0.056,-5.17,-0.52,1.3,0.235,0.015,0.000,0.313,0.028,0.000,0.265
14,Biff,Ironbarge Jr.,CAR,23,SS,2B,1.0,80,80,270,235,57,5,.243,.326,.387,.713,34,34,17,1,28,23,1,2,30,46,.316,.145,.277,0,4,91,1,8,0,3.4,47.0,0.196,.111,.404,-4.20,-0.90,-2.24,-0.77,0.058,-8.06,-0.81,1.0,0.243,0.046,0.333,0.349,0.113,0.000,0.256
14,Dominic,Coleman,PIT,29,3B,SS,1.6,78,80,266,230,56,5,.243,.336,.352,.688,25,41,10,0,27,15,2,1,30,49,.312,.109,.287,1,2,81,3,6,0,3.3,46.0,0.213,.113,.268,-1.69,-0.28,-0.71,0.06,0.057,-2.55,-0.26,1.6,0.243,0.041,0.667,0.238,0.087,0.000,0.251
14,Pastel,Harper,JSB,31,1B,,1.7,80,80,290,254,66,6,.260,.346,.378,.724,41,48,12,0,21,18,5,3,30,35,.326,.118,.280,1,1,96,4,3,0,3.6,42.3,0.138,.103,.273,1.45,-0.60,-1.78,-2.37,0.062,-3.25,-0.33,1.7,0.260,0.098,0.625,0.372,0.042,0.000,0.275
14,Caden,Minors,GLA,29,CF,OF,2.0,74,80,221,190,51,6,.268,.367,.437,.803,27,33,10,2,27,18,5,1,30,48,.356,.168,.328,0,1,83,0,1,0,2.8,31.7,0.253,.136,.353,4.71,0.36,0.10,-0.81,0.047,4.40,0.44,2.0,0.268,0.095,0.833,0.280,0.015,0.000,0.246
14,Chet,Santana,MSLA,40,1B,3B,3.8,78,80,265,233,74,17,.318,.396,.609,1.006,35,40,17,0,46,34,0,0,30,45,.431,.292,.331,0,1,142,1,3,0,3.3,13.7,0.193,.113,.459,22.39,-0.22,-0.92,-1.36,0.057,19.96,2.01,3.8,0.318,0.000,0.000,0.205,0.043,0.000,0.293
14,Jada,Beasley,JSB,34,CF,OF,4.6,77,80,277,246,80,18,.325,.397,.614,1.011,49,46,15,1,62,34,14,1,30,42,.434,.289,.332,0,1,151,0,1,0,3.5,13.7,0.171,.108,.425,24.96,2.12,0.13,-0.84,0.059,26.42,2.66,4.6,0.325,0.197,0.933,0.337,0.015,0.000,0.300
14,Yvonne,Hicks,DUB,30,SS,,1.2,80,80,265,233,49,9,.210,.302,.378,.680,32,28,12,0,31,21,1,1,29,50,.304,.167,.229,0,1,88,2,5,0,3.3,25.9,0.215,.109,.429,-5.45,-0.43,0.11,-0.15,0.057,-5.87,-0.59,1.2,0.210,0.034,0.500,0.324,0.070,0.000,0.263
14,Anakin,Petersen,BOS,32,RF,C,2.6,79,80,274,239,60,9,.251,.344,.448,.792,44,37,8,6,28,23,14,1,29,59,.349,.197,.298,1,0,107,5,0,0,3.4,26.6,0.247,.106,.383,2.84,2.13,1.18,0.55,0.059,6.76,0.68,2.6,0.251,0.211,0.933,0.412,0.000,0.000,0.252
14,Lexi,Growles,PIT,31,RF,1B/OF,3.3,80,80,289,253,69,15,.273,.351,.514,.865,44,38,16,0,43,31,1,1,29,47,.374,.241,.278,1,3,130,3,0,0,3.6,16.9,0.186,.100,.449,12.41,-0.46,1.23,-0.08,0.062,13.16,1.32,3.3,0.273,0.029,0.500,0.337,0.000,0.000,0.286
14,Slasher,Hashslinging,KBC,23,2B,,1.6,71,80,259,226,59,3,.261,.339,.367,.706,24,41,15,0,30,18,4,3,28,26,.316,.106,.280,2,3,83,0,4,0,3.2,75.3,0.115,.108,.305,-1.22,-0.76,0.03,0.28,0.055,-1.61,-0.16,1.6,0.261,0.101,0.571,0.250,0.063,0.000,0.275
14,Maxime,Mendoza,GLA,21,2B,SS,2.6,77,80,279,248,68,10,.274,.351,.444,.795,36,46,12,0,37,22,0,0,28,16,.351,.169,.260,0,1,110,2,2,0,3.5,24.8,0.065,.100,.324,4.82,-0.23,2.18,-0.19,0.060,6.64,0.67,2.6,0.274,0.000,0.000,0.295,0.029,0.000,0.309
14,Bryson,Massey,CDMX,35,SS,2B,1.9,75,80,255,224,63,6,.281,.364,.442,.806,33,39,18,0,29,24,4,4,28,42,.357,.161,.324,2,0,99,1,9,0,3.2,37.3,0.188,.110,.381,6.59,-1.21,-3.29,-0.72,0.054,1.43,0.14,1.9,0.281,0.118,0.500,0.314,0.135,0.000,0.263
14,Soap,MacTavish,JAK,20,RF,LF,3.2,79,80,287,251,74,11,.295,.367,.502,.869,50,44,19,0,38,30,20,3,28,50,.377,.207,.325,1,4,126,3,2,0,3.6,22.8,0.199,.098,.405,13.08,2.42,-0.31,-2.90,0.061,12.35,1.24,3.2,0.295,0.307,0.870,0.415,0.028,0.000,0.271
14,Jose,Wilkinson,MTL,37,2B,,0.4,76,80,246,215,42,4,.195,.297,.293,.590,18,30,7,1,17,12,1,1,27,54,.273,.098,.242,0,0,63,4,7,0,3.1,53.8,0.251,.110,.286,-11.03,-0.44,-2.10,0.30,0.053,-13.22,-1.33,0.4,0.195,0.033,0.500,0.203,0.104,0.000,0.238
14,Marge,Lowbrau,SPT,30,1B,3B,2.0,78,80,272,241,62,8,.257,.335,.427,.762,30,37,17,0,29,25,0,1,27,58,.336,.170,.305,0,2,103,2,3,0,3.4,30.1,0.241,.099,.403,4.00,-0.65,-0.92,-1.36,0.058,1.14,0.11,2.0,0.257,0.015,0.000,0.265,0.043,0.000,0.251
14,Ralph,Herrera,KBC,31,CF,OF,2.0,80,80,300,269,75,1,.279,.349,.349,.698,34,58,16,0,19,17,20,4,27,51,.316,.071,.341,2,0,94,2,2,0,3.8,269.0,0.19,.090,.227,-1.35,1.93,-0.62,-0.87,0.064,-0.84,-0.08,2.0,0.279,0.276,0.833,0.320,0.028,0.000,0.246
14,Plaid,Rasputin,BOS,25,1B,,3.2,76,80,264,229,65,19,.284,.367,.598,.966,47,32,13,1,57,33,6,3,27,41,.412,.314,.267,0,3,137,5,0,0,3.3,12.1,0.179,.102,.508,15.77,-0.35,0.56,-2.26,0.056,13.78,1.39,3.2,0.284,0.141,0.667,0.359,0.000,0.000,0.304
14,Waldorf,Quantum,MUN,24,CF,1B,3.4,79,80,286,251,72,16,.287,.354,.566,.920,39,37,16,3,59,35,9,4,27,52,.392,.279,.298,1,5,142,2,0,0,3.6,15.7,0.207,.094,.486,14.14,-0.20,0.74,-0.86,0.061,13.88,1.40,3.4,0.287,0.197,0.692,0.271,0.000,0.000,0.282
14,Captain,Price,PDX,23,2B,SS,3.1,80,80,299,266,78,10,.293,.358,.485,.843,48,47,21,0,37,31,2,0,27,32,.366,.192,.298,0,4,129,2,3,0,3.7,26.6,0.12,.090,.397,8.83,0.17,1.54,-0.19,0.064,10.41,1.05,3.1,0.293,0.026,1.000,0.392,0.042,0.000,0.290
14,Duarte,Silva,PIT,30,SS,,3.5,75,80,263,233,70,14,.300,.376,.554,.930,40,41,13,2,45,29,1,0,27,57,.402,.253,.344,0,1,129,2,5,0,3.3,16.6,0.245,.103,.414,17.09,-0.01,-0.14,-0.14,0.056,16.85,1.70,3.5,0.300,0.014,1.000,0.306,0.075,0.000,0.269
14,Makarov,Kamarov,MFP,20,RF,OF,3.4,80,80,273,240,76,8,.317,.397,.504,.901,48,47,21,0,34,29,6,2,27,35,.395,.188,.345,1,0,121,5,1,0,3.4,30.0,0.146,.099,.382,15.69,0.06,0.55,-0.65,0.058,15.71,1.58,3.4,0.317,0.101,0.750,0.400,0.014,0.000,0.280
14,Jeremiah,Walker,SPT,40,3B,SS,1.9,69,80,234,196,41,8,.209,.316,.393,.709,24,22,10,1,23,19,6,2,26,49,.316,.184,.232,3,3,77,6,1,0,2.9,24.5,0.25,.111,.463,-0.33,0.13,2.77,0.06,0.050,2.68,0.27,1.9,0.209,0.148,0.750,0.246,0.016,0.000,0.254
14,Garland,Painter,SEO,21,LF,OF,0.2,71,80,247,217,47,2,.217,.301,.295,.596,29,34,11,0,16,13,0,1,26,27,.273,.078,.237,1,2,64,1,3,0,3.1,108.5,0.124,.105,.277,-13.24,-0.64,-1.33,0.65,0.053,-14.51,-1.46,0.2,0.217,0.016,0.000,0.375,0.048,0.000,0.269
14,Alejandro,Thrustmaster,MSLA,29,3B,SS,1.1,75,80,259,230,53,6,.230,.313,.365,.678,31,34,13,0,27,19,1,1,26,45,.304,.135,.261,0,1,84,2,7,0,3.2,38.3,0.196,.100,.358,-4.28,-0.44,-1.65,0.06,0.055,-6.25,-0.63,1.1,0.230,0.032,0.500,0.333,0.105,0.000,0.260
14,Saige,Wiggins,GLA,33,LF,OF,2.0,77,80,271,238,61,4,.256,.333,.374,.707,26,44,10,3,28,17,18,1,26,38,.316,.118,.286,1,3,89,3,0,0,3.4,59.5,0.16,.096,.279,-2.89,2.93,1.12,0.70,0.058,1.92,0.19,2.0,0.256,0.260,0.947,0.256,0.000,0.000,0.264
14,Ravenswood,Bluff,NYN,26,SS,3B,2.3,77,80,251,217,57,10,.263,.337,.447,.784,36,37,10,0,37,20,0,1,26,56,.343,.184,.301,2,5,97,1,2,0,3.1,21.7,0.258,.104,.351,3.49,-0.65,2.55,0.62,0.054,6.07,0.61,2.3,0.263,0.016,0.000,0.351,0.029,0.000,0.255
14,Ibrahim,Abate,JAK,23,CF,1B/OF,1.8,75,80,259,229,61,7,.266,.345,.410,.755,28,43,10,1,25,18,0,2,26,36,.336,.144,.289,1,1,94,2,3,0,3.2,32.7,0.157,.100,.295,3.33,-1.12,-1.45,-0.61,0.055,0.21,0.02,1.8,0.266,0.028,0.000,0.256,0.045,0.000,0.274
14,Memphis,Ross,DUB,23,1B,LF,2.2,80,80,274,242,65,10,.269,.348,.442,.790,34,43,12,0,37,22,3,0,26,31,.349,.174,.272,1,1,107,4,1,0,3.4,24.2,0.128,.095,.338,4.33,0.38,-0.20,-1.17,0.059,3.39,0.34,2.2,0.269,0.041,1.000,0.282,0.014,0.000,0.290
14,Heo,Moon,CAR,25,CF,OF,2.0,80,80,296,264,73,6,.277,.346,.413,.759,38,52,12,3,21,21,4,1,26,31,.336,.136,.293,1,2,109,3,1,0,3.7,44.0,0.117,.088,.288,0.02,0.10,0.17,-0.87,0.063,-0.52,-0.05,2.0,0.277,0.062,0.800,0.333,0.014,0.000,0.281
14,Boo,Huffman,JSB,27,LF,OF,2.4,78,80,279,246,71,7,.289,.356,.427,.783,36,52,11,1,31,19,10,6,26,38,.345,.138,.312,1,4,105,2,2,0,3.5,35.1,0.154,.093,.268,5.66,-0.95,-0.44,0.71,0.060,5.05,0.51,2.4,0.289,0.200,0.625,0.315,0.029,0.000,0.274
14,Commander,Shepard,DAK,23,2B,SS,3.4,80,80,284,250,78,10,.312,.381,.512,.893,44,49,18,1,50,29,3,2,26,29,.389,.200,.319,3,2,128,3,4,0,3.6,25.0,0.116,.092,.372,14.45,-0.54,0.75,-0.19,0.061,14.53,1.46,3.4,0.312,0.064,0.600,0.351,0.056,0.000,0.293
14,James,Forrest,HON,28,RF,1B/OF,1.1,79,80,253,226,45,9,.199,.281,.372,.652,25,25,10,1,25,20,1,0,25,61,.290,.173,.229,0,1,84,1,5,0,3.2,25.1,0.27,.099,.444,-3.57,0.04,-2.72,-0.08,0.054,-6.27,-0.63,1.1,0.199,0.020,1.000,0.258,0.071,0.000,0.247
14,Goldie,Legstrong,KBC,27,1B,C,0.8,75,80,239,203,45,2,.222,.312,.296,.608,22,34,9,0,16,11,3,2,25,46,.279,.074,.272,5,3,60,3,0,0,3.0,101.5,0.227,.105,.244,-8.12,-0.49,0.54,-0.43,0.051,-8.45,-0.85,0.8,0.222,0.081,0.600,0.282,0.000,0.000,0.239
14,Reemus,Freeman,MFP,24,3B,1B,2.0,80,80,288,260,62,11,.238,.310,.408,.718,36,40,11,0,30,22,10,1,25,62,.318,.169,.273,1,0,106,2,4,0,3.6,23.6,0.238,.087,.355,-1.33,1.34,0.34,-0.53,0.062,-0.12,-0.01,2.0,0.238,0.164,0.909,0.321,0.056,0.000,0.258
14,Ravi,Kapoor,MSLA,32,2B,,1.3,76,80,234,204,49,5,.240,.325,.382,.707,32,30,14,0,30,19,0,0,25,59,.316,.142,.312,3,1,78,1,6,0,2.9,40.8,0.289,.107,.388,-1.65,-0.17,-1.32,0.30,0.050,-2.79,-0.28,1.3,0.240,0.000,0.000,0.386,0.089,0.000,0.230
14,Bing,Flettuce,PAL,35,LF,IF/OF,1.2,65,69,216,187,46,2,.246,.341,.310,.651,28,38,6,0,14,8,0,0,25,23,.301,.064,.272,2,0,58,2,0,0,3.1,93.5,0.123,.116,.174,-4.68,-0.20,1.52,0.27,0.046,-3.04,-0.31,1.2,0.246,0.000,0.000,0.366,0.000,0.000,0.271
14,Ding,Doktor,SPT,37,RF,1B,2.2,73,80,264,233,58,10,.249,.330,.425,.754,25,37,11,0,26,21,7,2,25,26,.333,.176,.241,0,2,99,4,1,0,3.3,23.3,0.112,.095,.362,3.31,0.30,0.66,-0.51,0.056,3.82,0.38,2.2,0.249,0.136,0.778,0.195,0.015,0.000,0.297
14,Uptown,Mendoza,CDMX,26,RF,OF,2.3,80,80,280,254,66,11,.260,.329,.465,.793,32,38,15,2,42,28,4,3,25,57,.347,.205,.296,0,0,118,1,1,0,3.5,23.1,0.224,.089,.424,4.92,-0.75,0.55,-0.65,0.060,4.13,0.42,2.3,0.260,0.109,0.571,0.259,0.014,0.000,0.263
14,Itsami,Mario,NGO,22,3B,IF/OF,3.2,78,80,270,235,63,16,.268,.341,.528,.868,37,34,13,0,54,29,11,1,25,44,.372,.260,.260,0,6,124,4,1,0,3.4,14.7,0.187,.093,.460,11.50,1.56,2.26,-1.69,0.058,13.68,1.38,3.2,0.268,0.190,0.917,0.276,0.014,0.000,0.291
14,Gryn,Banks,JSB,39,SS,,2.1,75,80,246,216,58,10,.269,.346,.454,.799,29,39,8,1,32,19,9,5,25,56,.352,.185,.318,3,1,98,1,6,0,3.1,21.6,0.259,.102,.328,6.18,-0.65,-0.93,-0.14,0.053,4.50,0.45,2.1,0.269,0.215,0.643,0.257,0.090,0.000,0.255
14,Bria,Hoover,MTL,27,CF,1B/OF,3.2,78,80,273,240,68,13,.283,.360,.533,.894,35,36,17,2,39,32,9,2,25,62,.386,.250,.329,1,2,128,5,0,0,3.4,18.5,0.258,.092,.471,12.25,0.70,0.95,-0.64,0.058,13.32,1.34,3.2,0.283,0.167,0.818,0.259,0.000,0.000,0.260
14,Everett,Nguyen,MUN,32,LF,,2.4,74,80,261,231,66,7,.286,.364,.437,.801,40,46,12,1,18,20,8,3,25,42,.355,.152,.322,0,1,101,4,0,0,3.3,33.0,0.182,.096,.303,5.38,0.02,0.76,-0.02,0.056,6.19,0.62,2.4,0.286,0.147,0.727,0.375,0.000,0.000,0.267
14,Erik,Sigrun,CHI,25,SS,2B,2.5,75,80,249,217,63,8,.290,.367,.433,.800,29,48,7,0,26,15,0,0,25,39,.354,.143,.318,1,3,94,3,2,0,3.1,27.1,0.18,.100,.238,6.84,-0.23,2.23,-0.72,0.053,8.16,0.82,2.5,0.290,0.000,0.000,0.253,0.030,0.000,0.272
14,Mew,Dewpole,SPT,39,1B,,1.1,74,80,264,233,49,10,.210,.293,.373,.666,32,31,8,0,32,18,0,1,24,43,.297,.163,.214,1,2,87,4,1,0,3.3,23.3,0.185,.091,.367,-4.35,-0.63,-0.25,-2.20,0.056,-7.37,-0.74,1.1,0.210,0.017,0.000,0.328,0.015,0.000,0.275
14,Maurice,Bruiser,NYF,36,2B,SS,1.3,80,80,245,217,46,7,.212,.294,.364,.658,28,28,10,1,30,18,1,0,24,78,.294,.152,.291,0,2,79,2,2,0,3.1,31.0,0.359,.098,.391,-6.15,0.03,2.33,-0.19,0.052,-3.93,-0.40,1.3,0.212,0.019,1.000,0.323,0.028,0.000,0.215
14,Ridge,Racer,HAV,27,CF,OF,1.3,71,80,219,190,41,8,.216,.306,.405,.711,21,23,8,2,31,18,8,4,24,87,.315,.189,.344,3,1,77,1,0,0,2.7,23.8,0.458,.110,.439,-1.81,-0.35,0.85,-0.78,0.047,-2.04,-0.21,1.3,0.216,0.250,0.667,0.224,0.000,0.000,0.192
14,Bertram,Hoj,JAK,32,LF,RF,1.2,73,80,221,192,42,4,.219,.314,.328,.642,24,29,9,0,22,13,3,0,24,41,.293,.109,.257,1,1,63,3,0,0,2.8,48.0,0.214,.109,.310,-4.77,0.43,0.94,0.71,0.047,-2.65,-0.27,1.2,0.219,0.054,1.000,0.308,0.000,0.000,0.251
14,Ma,Soul,BOS,21,CF,OF,1.1,74,80,268,239,57,6,.238,.306,.389,.695,31,35,14,2,24,22,4,1,24,38,.306,.151,.256,0,4,93,1,1,0,3.4,39.8,0.159,.090,.386,-6.42,0.17,0.10,-0.81,0.057,-6.90,-0.69,1.1,0.238,0.083,0.800,0.329,0.015,0.000,0.270
14,Paille,Finley,MTL,28,RF,OF,1.0,75,80,260,230,58,3,.252,.323,.326,.649,25,47,8,0,23,11,2,1,24,39,.294,.074,.289,3,2,75,1,1,0,3.3,76.7,0.17,.092,.190,-7.22,-0.27,0.47,-0.61,0.056,-7.58,-0.76,1.0,0.252,0.042,0.667,0.275,0.015,0.000,0.258
14,John,Halo,MTL,30,1B,,1.9,80,80,269,241,62,8,.257,.327,.452,.779,33,33,19,2,32,29,1,0,24,60,.340,.195,.309,0,2,109,2,0,0,3.4,30.1,0.249,.089,.468,2.29,0.02,0.58,-2.37,0.057,0.57,0.06,1.9,0.257,0.017,1.000,0.313,0.000,0.000,0.249
14,Jazmine,Boyle,MFP,31,LF,RF,2.0,80,80,281,255,69,7,.271,.335,.400,.735,29,50,12,0,25,19,2,2,24,42,.326,.129,.300,0,1,102,1,1,0,3.5,36.4,0.165,.085,.275,0.63,-0.73,0.25,0.77,0.060,0.98,0.10,2.0,0.271,0.053,0.500,0.253,0.014,0.000,0.270
14,Ryland,Baja,JAK,26,3B,1B,2.9,80,80,273,239,66,10,.276,.349,.464,.814,37,43,11,2,35,23,6,2,24,30,.355,.188,.276,1,4,111,5,1,0,3.4,23.9,0.126,.088,.348,7.66,0.08,2.70,-0.53,0.058,9.96,1.00,2.9,0.276,0.111,0.750,0.318,0.014,0.000,0.292
14,Lola,Dominguez,HON,23,1B,,2.7,78,80,268,235,65,8,.277,.351,.455,.806,32,39,18,0,37,26,1,0,24,33,.354,.179,.291,3,2,107,4,0,0,3.4,29.4,0.14,.090,.400,9.97,-0.01,0.57,-2.32,0.057,8.28,0.83,2.7,0.277,0.015,1.000,0.282,0.000,0.000,0.282
14,Aloha,O'Daball,SCS,31,SS,3B,2.4,78,80,262,231,65,5,.281,.352,.437,.790,33,41,17,2,27,24,9,1,24,51,.347,.156,.337,1,3,101,3,5,0,3.3,46.2,0.221,.092,.369,3.87,1.14,0.24,0.63,0.056,5.93,0.60,2.4,0.281,0.147,0.900,0.322,0.072,0.000,0.249
14,Romeo,Gangnam,DUB,41,3B,1B,2.6,76,80,257,225,64,12,.284,.354,.493,.847,38,41,11,0,47,23,0,0,24,43,.367,.209,.297,0,5,111,3,2,0,3.2,18.8,0.191,.093,.359,7.70,-0.21,1.74,-0.50,0.055,8.77,0.88,2.6,0.284,0.000,0.000,0.329,0.030,0.000,0.280
14,Edwin,Laffeyette,DAK,29,LF,OF,1.9,74,80,233,208,60,2,.288,.361,.389,.750,28,44,13,1,23,16,2,0,24,38,.335,.101,.343,0,1,81,0,1,0,2.9,104.0,0.183,.103,.267,2.02,0.19,0.29,0.68,0.050,3.23,0.33,1.9,0.288,0.029,1.000,0.317,0.015,0.000,0.252
14,Rig,Ramos,NGO,40,RF,LF,2.0,74,80,272,240,73,5,.304,.375,.429,.805,36,54,13,1,21,19,12,2,24,29,.357,.125,.329,3,1,103,4,4,8,3.4,48.0,0.121,.088,.260,8.66,1.25,-5.57,-2.71,0.058,1.69,0.17,2.0,0.304,0.171,0.857,0.323,0.061,0.122,0.278
14,Alika,Moody,SPT,29,SS,3B,1.2,70,80,230,200,41,7,.205,.291,.340,.631,22,28,6,0,23,13,0,0,23,60,.284,.135,.252,3,2,68,2,2,0,2.9,28.6,0.3,.100,.317,-6.12,-0.16,2.17,0.57,0.049,-3.49,-0.35,1.2,0.205,0.000,0.000,0.254,0.032,0.000,0.235
14,Monsieur,Doofy,JAK,25,SS,IF,1.1,80,80,244,218,45,7,.206,.291,.321,.612,23,35,2,1,22,10,2,1,23,80,.279,.115,.290,0,0,70,3,4,0,3.1,31.1,0.367,.094,.222,-8.03,-0.24,1.29,1.00,0.052,-5.92,-0.60,1.1,0.206,0.049,0.667,0.250,0.056,0.000,0.212
14,Niko,Rosales,NGO,39,CF,1B/OF,2.0,73,80,245,218,54,10,.248,.327,.413,.739,30,38,6,0,33,16,4,0,23,69,.328,.165,.314,0,1,90,3,0,0,3.1,21.8,0.317,.094,.296,1.99,0.60,0.89,-0.60,0.052,2.94,0.30,2.0,0.248,0.063,1.000,0.286,0.000,0.000,0.237
14,Joe,Giovanni,BSD,39,CF,OF,2.1,78,80,275,249,66,8,.265,.335,.398,.732,38,49,9,0,29,17,13,2,23,43,.327,.133,.293,0,0,99,3,2,0,3.4,31.1,0.173,.084,.258,2.05,1.47,-0.64,-0.85,0.059,2.08,0.21,2.1,0.265,0.200,0.867,0.357,0.029,0.000,0.271
14,Turner,Waller,PDX,39,CF,1B/OF,2.3,79,80,283,258,69,12,.267,.329,.473,.801,40,40,17,0,36,29,5,0,23,68,.350,.205,.318,0,1,122,1,2,0,3.5,21.5,0.264,.081,.420,4.47,0.80,-0.61,-0.65,0.060,4.08,0.41,2.3,0.267,0.078,1.000,0.346,0.028,0.000,0.253
14,Chucky,Whence,NGO,35,1B,3B,3.0,72,80,245,220,61,16,.277,.347,.564,.911,36,32,11,2,51,29,2,2,23,61,.391,.286,.313,0,1,124,1,1,0,3.1,13.8,0.277,.094,.475,14.11,-0.67,0.55,-1.25,0.052,12.78,1.29,3.0,0.277,0.071,0.500,0.290,0.016,0.000,0.268
14,Jacoby,Maxwell,PAL,39,SS,2B,2.2,69,80,237,207,59,8,.285,.363,.464,.827,23,38,13,0,39,21,1,0,23,39,.362,.179,.313,0,3,96,4,5,0,3.0,25.9,0.188,.097,.356,6.39,0.00,-0.44,-0.67,0.051,5.34,0.54,2.2,0.285,0.015,1.000,0.192,0.082,0.000,0.271
14,Josue,Croquette,GLA,31,3B,SS,2.5,76,80,260,227,65,6,.286,.357,.423,.779,35,46,13,0,29,19,18,2,23,37,.344,.137,.314,2,4,96,4,3,0,3.3,37.8,0.163,.088,.292,3.15,2.48,1.55,0.06,0.056,7.30,0.73,2.5,0.286,0.274,0.900,0.337,0.044,0.000,0.270
14,Ramon,Franks,CHI,32,RF,OF,3.7,80,80,293,265,77,20,.291,.349,.562,.912,38,45,12,0,50,32,0,0,23,42,.392,.272,.278,1,2,149,2,0,0,3.7,13.3,0.158,.078,.416,16.68,-0.21,1.34,-0.65,0.063,17.21,1.73,3.7,0.291,0.000,0.000,0.220,0.000,0.000,0.305
14,Sophie,Bikes,NYN,20,CF,OF,2.2,64,80,218,192,56,9,.292,.364,.490,.854,30,36,11,0,23,20,8,4,23,34,.372,.198,.311,1,2,94,0,1,0,2.7,21.3,0.177,.106,.357,8.22,-0.38,-0.02,-0.70,0.047,7.16,0.72,2.2,0.292,0.203,0.667,0.300,0.018,0.000,0.280
14,Get,Betta,PDX,34,3B,,3.2,77,80,275,245,72,15,.294,.359,.527,.886,36,45,12,0,35,27,0,0,23,36,.384,.233,.291,2,2,129,3,5,0,3.4,16.3,0.147,.084,.375,11.84,-0.22,0.11,1.20,0.059,12.99,1.31,3.2,0.294,0.000,0.000,0.253,0.073,0.000,0.299
14,Liv,Webster,MSLA,37,RF,LF,3.8,78,80,279,244,72,16,.295,.367,.607,.973,53,29,26,1,44,43,13,3,23,30,.414,.311,.277,1,4,148,7,0,0,3.5,15.3,0.123,.082,.597,19.56,1.07,1.25,-2.86,0.060,19.08,1.92,3.8,0.295,0.271,0.813,0.430,0.000,0.000,0.309
14,Finley,Hester,NYF,25,1B,,3.0,80,80,275,244,72,14,.295,.359,.553,.912,39,37,21,0,39,35,1,4,23,25,.392,.258,.279,2,3,135,3,0,0,3.4,17.4,0.102,.084,.486,14.60,-1.79,0.58,-2.37,0.059,11.08,1.11,3.0,0.295,0.079,0.200,0.298,0.000,0.000,0.309
14,Quentin,Santana,JAK,35,1B,OF,3.3,76,80,258,228,70,16,.307,.368,.566,.934,33,43,11,0,49,27,0,0,23,52,.400,.259,.327,0,5,129,2,0,0,3.2,14.3,0.228,.089,.386,16.27,-0.21,0.85,-1.99,0.055,14.99,1.51,3.3,0.307,0.000,0.000,0.215,0.000,0.000,0.281
